Sales,Quantity,Discount,Profit,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Dallas,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle
51.264,6,0.2,7.6896,0,2017,3,16,3,False,True,False,False,False,True,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
241.424,2,0.2,-36.2136,7,2017,11,10,4,True,False,False,False,True,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
389.97,3,0.0,35.0973,6,2016,11,30,2,True,False,False,False,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
422.625,7,0.3,0.0,1,2015,12,22,1,True,False,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
20.24,1,0.0,8.7032,4,2016,3,27,6,False,True,False,True,False,False,False,True,False,True,False,9,True,False,False,False,False,False,False,False,False,False
39.92,4,0.0,11.1776,4,2016,3,27,6,False,True,False,True,False,False,False,True,False,True,False,9,True,False,False,False,False,False,False,False,False,False
24.64,4,0.2,4.004,1,2015,9,11,4,False,True,False,True,False,False,False,False,False,False,True,4,False,False,False,False,False,True,False,False,False,False
2.328,2,0.6,-0.7566,3,2016,12,23,4,False,True,False,True,False,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
220.704,6,0.2,-8.2764,4,2017,4,30,6,False,True,False,False,True,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
102.3,1,0.0,26.598,1,2017,7,3,0,False,True,False,False,False,False,False,False,True,False,False,27,False,False,False,False,False,True,False,False,False,False
607.52,2,0.0,97.2032,4,2017,12,22,4,False,False,True,False,False,False,False,True,False,False,False,21,False,False,False,False,False,True,False,False,False,False
10.332,3,0.6,-5.9409,2,2014,5,20,1,False,True,False,True,False,False,True,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
11.664,3,0.2,3.3534,3,2017,4,23,6,False,True,False,False,False,False,False,False,False,False,True,4,False,False,False,False,False,True,False,False,False,False
56.96,2,0.0,21.0752,5,2014,6,4,2,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
353.568,2,0.2,-44.196,5,2014,6,4,2,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
13.96,2,0.0,6.7008,5,2014,6,4,2,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
399.672,7,0.2,-14.9877,5,2017,3,3,4,False,False,True,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
30.56,5,0.6,-19.864,3,2017,11,6,0,False,True,False,False,False,False,True,False,False,False,False,40,False,True,False,False,False,False,False,False,False,False
481.176,2,0.4,-120.294,5,2015,9,7,0,False,False,True,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
177.45,5,0.5,-78.078,1,2016,7,28,3,False,False,False,False,False,False,False,False,True,False,False,35,False,False,False,False,False,True,False,False,False,False
130.98,2,0.5,-89.0664,4,2017,8,25,4,False,False,False,False,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
139.58,7,0.0,39.0824,5,2017,4,27,3,False,True,False,False,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
4.712,1,0.2,1.4136,7,2015,11,8,6,False,True,False,True,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
194.352,3,0.2,19.4352,4,2016,11,25,4,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
97.424,2,0.2,10.9602,3,2015,12,5,5,True,False,False,True,False,False,False,False,False,True,False,39,False,False,False,False,False,True,False,False,False,False
14.19,3,0.0,5.5341,0,2014,9,13,5,False,True,False,False,False,True,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
723.92,5,0.2,-81.441,5,2017,11,25,5,False,False,False,False,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
21.968,4,0.6,-15.9268,5,2015,5,12,1,False,True,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
94.2,5,0.0,39.564,2,2017,3,30,3,False,True,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
182.352,3,0.2,-18.2352,5,2014,12,27,5,False,True,False,False,False,False,True,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
600.558,3,0.3,-8.5794,5,2017,2,16,3,True,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
7.692,1,0.6,-3.6537,5,2017,2,16,3,False,True,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
517.405,5,0.3,-81.3065,2,2017,10,24,1,False,False,True,False,False,False,False,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
300.904,1,0.2,11.2839,2,2017,9,15,4,False,False,True,False,True,False,True,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
31.168,4,0.2,9.3504,5,2017,6,15,3,False,True,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
120.96,2,0.4,-28.224,5,2017,6,15,3,False,False,True,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
172.764,2,0.1,13.4372,5,2014,9,8,0,True,False,False,False,True,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
305.9745,3,0.15,25.1979,2,2014,11,16,6,False,False,False,True,False,False,False,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
626.352,3,0.2,-23.4882,4,2014,3,3,0,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
359.499,3,0.15,-29.6058,4,2015,12,3,3,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
6.984,2,0.6,-4.5396,4,2016,6,12,6,False,True,False,False,True,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
379.372,2,0.3,-119.2312,4,2016,6,12,6,True,False,False,False,True,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
53.352,3,0.2,16.0056,4,2015,12,27,6,False,True,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
131.104,2,0.2,8.194,4,2015,12,27,6,False,False,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
126.3,3,0.0,40.416,2,2017,6,27,1,False,True,False,True,False,False,True,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
11.032,1,0.2,3.0338,2,2015,10,2,4,False,True,False,False,False,False,False,False,False,False,True,34,False,False,False,False,False,True,False,False,False,False
210.58,2,0.0,12.6348,5,2017,2,2,3,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
27.42,3,0.0,9.3228,4,2016,7,22,4,False,True,False,True,False,False,False,True,True,False,False,18,False,False,False,False,False,True,False,False,False,False
83.136,4,0.2,5.196,1,2016,9,12,0,True,False,False,False,True,True,False,False,False,False,True,4,False,False,False,False,False,True,False,False,False,False
528.43,5,0.3,0.0,1,2016,7,2,5,True,False,False,True,False,False,False,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
287.976,3,0.2,7.1994,5,2017,12,13,2,False,False,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
698.352,3,0.2,52.3764,4,2017,6,15,3,True,False,False,False,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
77.728,2,0.2,-3.8864,4,2017,6,15,3,False,False,False,False,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
341.96,2,0.0,54.7136,2,2016,11,10,3,False,False,False,False,False,False,False,False,False,False,False,33,False,False,False,False,False,True,False,False,False,False
40.48,2,0.0,14.5728,4,2016,9,12,0,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,False,True,False,False,False,False
266.352,3,0.2,13.3176,5,2015,7,26,6,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
39.96,2,0.0,14.3856,4,2015,11,15,6,False,True,False,False,True,False,False,True,False,True,False,43,False,False,False,False,False,True,False,False,False,False
159.84,10,0.2,45.954,2,2015,7,2,3,False,True,False,True,False,False,False,False,False,True,False,31,False,False,False,False,False,True,False,False,False,False
8.92,4,0.0,3.9248,7,2015,9,11,4,False,True,False,False,True,False,False,True,True,False,False,28,False,False,False,False,False,True,False,False,False,False
493.43,5,0.3,-70.49,3,2014,9,20,5,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
70.68,12,0.0,31.0992,5,2017,12,1,4,False,True,False,True,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
629.64,9,0.0,107.0388,6,2017,12,1,4,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
121.78,2,0.0,30.445,2,2016,9,16,4,True,False,False,False,True,False,False,False,False,True,False,9,True,False,False,False,False,False,False,False,False,False
489.23,2,0.3,41.934,7,2014,8,5,1,False,False,True,False,False,False,False,True,False,False,False,40,False,False,False,False,False,True,False,False,False,False
312.03,3,0.0,43.6842,7,2016,8,15,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
32.064,3,0.6,-12.8256,4,2016,5,31,1,False,True,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
191.079,3,0.3,-38.2158,4,2016,5,31,1,True,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
177.68,2,0.0,46.1968,6,2014,4,2,2,False,True,False,True,False,False,False,True,False,True,False,43,False,False,False,False,False,True,False,False,False,False
11.568,3,0.2,2.6028,4,2016,10,4,1,False,True,False,True,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
626.1,3,0.5,-538.446,4,2016,1,30,5,False,False,True,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
609.98,4,0.3,-113.282,4,2015,4,13,0,False,False,True,False,False,False,False,True,False,False,False,40,False,False,False,False,False,True,False,False,False,False
211.372,2,0.3,-45.294,4,2015,4,13,0,False,False,True,False,False,False,False,True,False,False,False,40,False,False,False,False,False,True,False,False,False,False
99.95,5,0.0,22.9885,6,2017,12,18,0,False,True,False,True,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
16.74,2,0.0,4.3524,5,2016,3,14,0,False,True,False,True,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
239.358,3,0.3,-47.8716,6,2017,10,10,1,True,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
934.956,6,0.4,-249.3216,6,2017,12,22,4,False,False,True,False,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
155.456,4,0.2,-7.7728,2,2014,8,8,4,False,False,False,False,False,False,True,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
21.0,3,0.2,5.775,3,2017,12,25,0,False,True,False,False,False,False,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
853.93,5,0.3,-24.398,5,2017,11,25,5,True,False,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
273.96,2,0.0,71.2296,2,2016,11,5,5,False,True,False,False,False,False,False,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
756.8,5,0.0,75.68,2,2016,11,5,5,False,True,False,False,False,False,False,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
470.155,7,0.3,-13.433,4,2016,11,3,3,True,False,False,False,True,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
271.764,2,0.1,60.392,4,2017,3,24,4,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
344.981,7,0.15,28.4102,2,2017,4,25,1,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
127.785,1,0.3,-31.0335,3,2017,11,23,3,False,False,True,True,False,False,False,False,False,False,False,40,False,True,False,False,False,False,False,False,False,False
159.04,5,0.6,-194.824,6,2016,3,6,6,False,True,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False
145.98,2,0.5,-99.2664,6,2016,3,6,6,False,False,True,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False
77.952,3,0.2,12.6672,4,2015,12,3,3,False,True,False,False,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
9.68,2,0.0,3.7752,6,2015,12,24,3,False,True,False,True,False,False,False,True,False,False,False,23,False,False,False,False,False,True,False,False,False,False
458.43,5,0.3,-124.431,4,2017,5,13,5,True,False,False,False,True,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
5.82,2,0.0,2.7354,0,2017,11,18,5,False,True,False,True,False,True,False,False,False,False,False,46,False,False,False,False,False,True,False,False,False,False
135.8,7,0.0,66.542,1,2016,2,21,6,False,True,False,True,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
29.46,6,0.0,9.7218,2,2014,12,16,1,False,True,False,False,False,False,True,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
98.328,3,0.2,9.8328,1,2016,8,22,0,False,True,False,False,True,False,False,False,False,False,True,4,False,False,False,False,False,True,False,False,False,False
117.882,1,0.1,1.3098,3,2015,6,29,0,True,False,False,False,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
37.74,3,0.0,12.8316,6,2016,6,26,6,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
14.82,3,0.0,6.2244,5,2016,9,17,5,False,True,False,False,False,False,False,True,True,False,False,19,False,False,False,False,False,True,False,False,False,False
191.82,3,0.0,61.3824,5,2016,9,17,5,False,True,False,False,False,False,False,True,True,False,False,19,False,False,False,False,False,True,False,False,False,False
283.56,4,0.0,45.3696,0,2017,9,1,4,False,False,True,True,False,True,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
487.96,2,0.0,146.388,4,2017,6,22,3,True,False,False,False,True,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
73.915,1,0.5,-45.8273,5,2014,9,19,4,False,False,True,True,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
337.088,4,0.2,16.8544,5,2014,9,28,6,False,True,False,False,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
74.76,7,0.0,23.9232,4,2015,10,20,1,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
364.776,3,0.2,27.3582,4,2015,10,20,1,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
215.976,3,0.2,-2.6997,3,2016,9,2,4,True,False,False,False,False,False,True,False,False,False,True,44,False,False,False,False,False,True,False,False,False,False
11.352,3,0.2,2.6961,1,2017,12,4,0,False,True,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
318.08,4,0.0,34.9888,7,2016,2,16,1,False,True,False,False,False,False,False,True,False,True,False,15,False,False,False,False,False,True,False,False,False,False
454.965,5,0.3,-136.4895,4,2016,9,26,0,True,False,False,True,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
482.94,6,0.5,-376.6932,5,2015,6,28,6,False,False,False,True,False,False,True,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
64.96,5,0.6,-84.448,5,2015,11,7,5,False,True,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
31.968,2,0.2,6.3936,5,2017,1,19,3,False,True,False,False,False,False,True,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
887.271,3,0.3,-63.3765,5,2017,1,19,3,True,False,False,False,False,False,True,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
9.552,3,0.6,-3.8208,2,2016,8,18,3,False,True,False,False,True,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
5.344,4,0.6,-2.1376,2,2016,8,18,3,False,True,False,False,True,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
301.47,3,0.5,-241.176,2,2016,3,24,3,False,False,False,False,False,False,True,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
27.46,2,0.0,9.8856,4,2017,5,28,6,False,True,False,True,False,False,False,True,True,False,False,18,False,False,False,False,False,True,False,False,False,False
19.312,2,0.2,3.1382,2,2016,8,1,0,False,True,False,False,False,False,True,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
405.86,7,0.0,32.4688,4,2016,12,8,3,False,False,False,False,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
680.01,3,0.0,176.8026,4,2016,12,8,3,True,False,False,False,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
31.96,2,0.0,1.598,0,2016,12,1,3,False,True,False,False,True,True,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
51.75,1,0.0,15.525,4,2017,8,7,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
207.184,1,0.2,25.898,4,2017,8,7,0,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
256.784,1,0.2,32.098,5,2014,5,10,5,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
120.98,1,0.0,12.098,3,2016,10,17,0,False,False,False,False,False,False,False,False,True,False,False,28,False,False,False,False,False,True,False,False,False,False
39.88,2,0.0,11.1664,7,2014,12,8,0,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
79.44,3,0.0,28.5984,7,2014,12,8,0,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
301.47,3,0.5,-204.9996,4,2015,8,16,6,False,False,False,False,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
94.68,9,0.0,31.2444,4,2016,9,2,4,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
568.728,3,0.2,28.4364,4,2016,9,2,4,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
147.568,2,0.2,-3.6892,3,2017,2,11,5,False,True,False,False,False,False,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
119.833,1,0.15,7.049,5,2014,7,9,2,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
60.89,1,0.0,15.2225,4,2014,2,11,1,True,False,False,False,False,False,True,False,False,False,False,23,False,False,False,False,False,True,False,False,False,False
332.94,3,0.0,53.2704,4,2014,2,11,1,False,True,False,False,False,False,True,False,False,False,False,23,False,False,False,False,False,True,False,False,False,False
215.976,3,0.2,-2.6997,0,2017,9,2,5,True,False,False,False,True,True,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
389.97,3,0.0,35.0973,4,2015,10,9,4,True,False,False,False,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
14.56,2,0.0,5.5328,1,2014,2,8,5,False,True,False,False,True,False,False,False,False,False,True,26,False,False,False,False,False,True,False,False,False,False
102.582,1,0.1,6.8388,0,2015,9,25,4,True,False,False,False,False,True,False,False,True,False,False,30,False,False,False,False,False,True,False,False,False,False
10.02,3,0.0,4.4088,5,2016,5,12,3,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
398.972,2,0.3,-28.498,4,2017,12,1,4,True,False,False,False,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
163.88,2,0.0,40.97,4,2016,9,20,1,False,False,False,False,True,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
392.94,3,0.0,43.2234,5,2014,11,18,1,True,False,False,True,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
18.176,1,0.2,4.7712,3,2015,11,21,5,False,True,False,False,False,False,False,False,False,True,False,31,False,False,False,False,False,True,False,False,False,False
457.485,3,0.3,-84.9615,7,2017,6,19,0,False,False,True,False,True,False,False,True,False,False,False,40,False,True,False,False,False,False,False,False,False,False
115.96,4,0.5,-64.9376,4,2017,5,28,6,False,False,False,True,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
56.686,1,0.3,-20.245,4,2015,4,18,5,True,False,False,True,False,False,True,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
163.764,2,0.1,25.4744,5,2017,7,20,3,True,False,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
183.92,4,0.0,31.2664,5,2017,7,20,3,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
11.376,3,0.6,-5.688,4,2016,11,4,4,False,True,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
66.112,4,0.6,-84.2928,4,2016,11,4,4,False,True,False,False,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
594.816,2,0.2,59.4816,6,2017,9,23,5,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
80.96,4,0.0,34.8128,3,2017,9,7,3,False,True,False,False,False,False,False,False,False,False,True,44,False,False,False,False,False,True,False,False,False,False
314.352,3,0.2,-15.7176,1,2017,5,1,0,False,False,False,False,False,False,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
455.97,5,0.4,-106.393,3,2017,2,17,4,False,False,True,False,True,False,False,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
30.144,2,0.2,8.2896,3,2017,2,17,4,False,True,False,False,True,False,False,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
899.43,5,0.3,-12.849,3,2017,2,17,4,True,False,False,False,True,False,False,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
842.72,8,0.0,202.2528,6,2016,12,22,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
41.96,2,0.0,10.9096,6,2016,12,22,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
184.752,3,0.2,-20.7846,4,2016,9,23,4,True,False,False,True,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
520.464,2,0.3,-14.8704,2,2017,9,24,6,True,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
313.722,3,0.4,-99.3453,3,2016,1,25,0,False,False,True,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
45.98,1,0.0,7.8166,3,2016,1,25,0,False,True,False,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
22.14,3,0.0,6.4206,4,2017,3,21,1,False,True,False,False,True,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
272.97,3,0.0,43.6752,2,2017,11,7,1,True,False,False,True,False,False,True,False,True,False,False,18,False,False,False,False,False,True,False,False,False,False
41.568,4,0.2,-4.1568,2,2015,5,29,4,False,True,False,True,False,False,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
317.058,3,0.3,-86.0586,2,2015,5,29,4,True,False,False,True,False,False,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
64.784,1,0.2,6.4784,4,2014,12,23,1,True,False,False,False,False,False,True,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
120.576,8,0.2,33.1584,4,2017,8,27,6,False,True,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
582.336,8,0.2,-29.1168,0,2015,10,25,6,True,False,False,True,False,True,False,False,False,False,True,4,False,False,False,False,False,True,False,False,False,False
631.782,2,0.1,140.396,3,2014,9,20,5,True,False,False,False,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
801.568,2,0.2,-10.0196,3,2014,9,20,5,False,False,False,False,False,False,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
4.272,2,0.2,0.9612,4,2014,6,24,1,False,True,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
209.148,2,0.4,-66.2302,5,2016,8,12,4,False,False,True,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
12.07,1,0.0,3.9831,2,2017,9,22,4,False,True,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
87.92,5,0.2,15.386,3,2017,12,10,6,False,True,False,False,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
10.11,3,0.0,3.2352,4,2015,10,18,6,False,True,False,False,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
199.9,5,0.0,39.98,4,2014,11,27,3,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,False,True,False,False,False,False
103.481,1,0.3,-16.2613,4,2015,8,28,4,False,False,True,True,False,False,False,True,False,False,False,40,False,True,False,False,False,False,False,False,False,False
477.3,5,0.0,138.417,7,2017,5,27,5,False,True,False,False,False,False,False,True,False,False,False,33,False,False,False,False,False,True,False,False,False,False
701.96,2,0.0,168.4704,5,2017,11,25,5,True,False,False,True,False,False,True,False,False,True,False,15,False,False,False,False,False,True,False,False,False,False
31.96,2,0.0,1.598,4,2016,11,19,5,False,True,False,True,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
166.5,2,0.4,-66.6,5,2017,11,5,6,False,False,True,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
128.124,2,0.1,24.2012,5,2017,11,5,6,True,False,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
101.4,5,0.0,38.532,5,2017,11,5,6,False,True,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
51.56,2,0.6,-61.872,5,2015,5,31,6,False,True,False,True,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
781.864,10,0.32,-137.976,2,2016,12,2,4,False,False,False,True,False,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
673.344,3,0.3,-76.9536,0,2017,10,12,3,False,False,True,False,False,True,False,False,True,False,False,45,False,False,False,False,False,True,False,False,False,False
26.94,3,0.0,11.3148,4,2016,5,26,3,False,True,False,False,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
32.04,3,0.0,8.01,4,2015,11,20,4,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
204.6664,1,0.32,-6.0196,4,2017,5,30,1,False,False,False,False,False,False,True,False,False,False,False,40,False,True,False,False,False,False,False,False,False,False
199.9,5,0.0,39.98,1,2017,12,5,1,False,True,False,False,True,False,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
427.644,14,0.1,80.7772,4,2016,10,27,3,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
8.856,3,0.6,-6.8634,2,2017,6,12,0,False,True,False,False,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
477.666,2,0.15,84.294,2,2016,9,25,6,False,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
191.968,7,0.2,16.7972,5,2015,5,11,0,True,False,False,False,True,False,True,False,False,False,True,1,False,False,False,False,False,True,False,False,False,False
369.1992,3,0.32,-114.0174,4,2015,8,6,3,False,False,False,True,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
